"DateTime","Players","Average Players"
"2021-11-13 00:00:00",64379,
"2021-11-14 00:00:00",62539,
"2021-11-15 00:00:00",53802,
"2021-11-16 00:00:00",50057,
"2021-11-17 00:00:00",49415,
"2021-11-18 00:00:00",44522,
"2021-11-19 00:00:00",49793,
"2021-11-20 00:00:00",54019,
"2021-11-21 00:00:00",53496,
"2021-11-22 00:00:00",44800,
"2021-11-23 00:00:00",51321,
"2021-11-24 00:00:00",48199,
"2021-11-25 00:00:00",44418,
"2021-11-26 00:00:00",55085,
"2021-11-27 00:00:00",54104,
"2021-11-28 00:00:00",54786,
"2021-11-29 00:00:00",46149,
"2021-11-30 00:00:00",45518,
"2021-12-01 00:00:00",46039,
"2021-12-02 00:00:00",41394,
"2021-12-03 00:00:00",48115,
"2021-12-04 00:00:00",54506,
"2021-12-05 00:00:00",54378,
"2021-12-06 00:00:00",45695,
"2021-12-07 00:00:00",155470,
"2021-12-08 00:00:00",144725,
"2021-12-09 00:00:00",102817,
"2021-12-10 00:00:00",88176,
"2021-12-11 00:00:00",99533,
"2021-12-12 00:00:00",95486,
"2021-12-13 00:00:00",80014,
"2021-12-14 00:00:00",107821,
"2021-12-15 00:00:00",107139,
"2021-12-16 00:00:00",86060,
"2021-12-17 00:00:00",82483,
"2021-12-18 00:00:00",86971,
"2021-12-19 00:00:00",85631,
"2021-12-20 00:00:00",73850,
"2021-12-21 00:00:00",84372,
"2021-12-22 00:00:00",79722,
"2021-12-23 00:00:00",69072,
"2021-12-24 00:00:00",65928,
"2021-12-25 00:00:00",61768,
"2021-12-26 00:00:00",69405,
"2021-12-27 00:00:00",68621,
"2021-12-28 00:00:00",80579,
"2021-12-29 00:00:00",75299,
"2021-12-30 00:00:00",67534,
"2021-12-31 00:00:00",67984,
"2022-01-01 00:00:00",77885,
"2022-01-02 00:00:00",76821,
"2022-01-03 00:00:00",71003,
"2022-01-04 00:00:00",73688,
"2022-01-05 00:00:00",74217,
"2022-01-06 00:00:00",66672,
"2022-01-07 00:00:00",72044,
"2022-01-08 00:00:00",78867,
"2022-01-09 00:00:00",76264,
"2022-01-10 00:00:00",66215,
"2022-01-11 00:00:00",71836,
"2022-01-12 00:00:00",73774,
"2022-01-13 00:00:00",65274,
"2022-01-14 00:00:00",67727,
"2022-01-15 00:00:00",77204,
"2022-01-16 00:00:00",75368,
"2022-01-17 00:00:00",67956,
"2022-01-18 00:00:00",65223,
"2022-01-19 00:00:00",68563,
"2022-01-20 00:00:00",61316,
"2022-01-21 00:00:00",65179,
"2022-01-22 00:00:00",71812,
"2022-01-23 00:00:00",72224,
"2022-01-24 00:00:00",60738,
"2022-01-25 00:00:00",63701,
"2022-01-26 00:00:00",68280,
"2022-01-27 00:00:00",61441,
"2022-01-28 00:00:00",61897,
"2022-01-29 00:00:00",72423,
"2022-01-30 00:00:00",67362,
"2022-01-31 00:00:00",58007,
"2022-02-01 00:00:00",62740,
"2022-02-02 00:00:00",65072,
"2022-02-03 00:00:00",60710,
"2022-02-04 00:00:00",66264,
"2022-02-05 00:00:00",71985,
"2022-02-06 00:00:00",70610,
"2022-02-07 00:00:00",60434,
"2022-02-08 00:00:00",61691,
"2022-02-09 00:00:00",62532,
"2022-02-10 00:00:00",56769,
"2022-02-11 00:00:00",61673,
"2022-02-12 00:00:00",67311,
"2022-02-13 00:00:00",68208,
"2022-02-14 00:00:00",50724,
"2022-02-15 00:00:00",86926,
"2022-02-16 00:00:00",83130,
"2022-02-17 00:00:00",72154,
"2022-02-18 00:00:00",70828,
"2022-02-19 00:00:00",82124,
"2022-02-20 00:00:00",86589,
"2022-02-21 00:00:00",83005,
"2022-02-22 00:00:00",290112,
"2022-02-23 00:00:00",282069,
"2022-02-24 00:00:00",219076,
"2022-02-25 00:00:00",181870,
"2022-02-26 00:00:00",183818,
"2022-02-27 00:00:00",177340,
"2022-02-28 00:00:00",155884,
"2022-03-01 00:00:00",147180,
"2022-03-02 00:00:00",144475,
"2022-03-03 00:00:00",133096,
"2022-03-04 00:00:00",128300,
"2022-03-05 00:00:00",229217,
"2022-03-06 00:00:00",219463,
"2022-03-07 00:00:00",143291,
"2022-03-08 00:00:00",137622,
"2022-03-09 00:00:00",136036,
"2022-03-10 00:00:00",119192,
"2022-03-11 00:00:00",118912,
"2022-03-12 00:00:00",133981,
"2022-03-13 00:00:00",127095,
"2022-03-14 00:00:00",109706,
"2022-03-15 00:00:00",120642,
"2022-03-16 00:00:00",124146,
"2022-03-17 00:00:00",107120,
"2022-03-18 00:00:00",98859,
"2022-03-19 00:00:00",109705,
"2022-03-20 00:00:00",106662,
"2022-03-21 00:00:00",91585,
"2022-03-22 00:00:00",101673,
"2022-03-23 00:00:00",102816,
"2022-03-24 00:00:00",88471,
"2022-03-25 00:00:00",87545,
"2022-03-26 00:00:00",98106,
"2022-03-27 00:00:00",95967,
"2022-03-28 00:00:00",80409,
"2022-03-29 00:00:00",84835,
"2022-03-30 00:00:00",85603,
"2022-03-31 00:00:00",72298,
"2022-04-01 00:00:00",75201,
"2022-04-02 00:00:00",86921,
"2022-04-03 00:00:00",87809,
"2022-04-04 00:00:00",74095,
"2022-04-05 00:00:00",81824,
"2022-04-06 00:00:00",83905,
"2022-04-07 00:00:00",73513,
"2022-04-08 00:00:00",75244,
"2022-04-09 00:00:00",88334,
"2022-04-10 00:00:00",86026,
"2022-04-11 00:00:00",74334,
"2022-04-12 00:00:00",76005,
"2022-04-13 00:00:00",79858,
"2022-04-14 00:00:00",70932,
"2022-04-15 00:00:00",73227,
"2022-04-16 00:00:00",76968,
"2022-04-17 00:00:00",73095,
"2022-04-18 00:00:00",64711,
"2022-04-19 00:00:00",70780,
"2022-04-20 00:00:00",71277,
"2022-04-21 00:00:00",61898,
"2022-04-22 00:00:00",64726,
"2022-04-23 00:00:00",73463,
"2022-04-24 00:00:00",70403,
"2022-04-25 00:00:00",61266,
"2022-04-26 00:00:00",62821,
"2022-04-27 00:00:00",64388,
"2022-04-28 00:00:00",54186,
"2022-04-29 00:00:00",60309,
"2022-04-30 00:00:00",69710,
"2022-05-01 00:00:00",68594,
"2022-05-02 00:00:00",59092,
"2022-05-03 00:00:00",94265,
"2022-05-04 00:00:00",89202,
"2022-05-05 00:00:00",73190,
"2022-05-06 00:00:00",72645,
"2022-05-07 00:00:00",77963,
"2022-05-08 00:00:00",73733,
"2022-05-09 00:00:00",63436,
"2022-05-10 00:00:00",68253,
"2022-05-11 00:00:00",66827,
"2022-05-12 00:00:00",59457,
"2022-05-13 00:00:00",61015,
"2022-05-14 00:00:00",67070,
"2022-05-15 00:00:00",68488,
"2022-05-16 00:00:00",58329,
"2022-05-17 00:00:00",64914,
"2022-05-18 00:00:00",65057,
"2022-05-19 00:00:00",60890,
"2022-05-20 00:00:00",65558,
"2022-05-21 00:00:00",71143,
"2022-05-22 00:00:00",72765,
"2022-05-23 00:00:00",62744,
"2022-05-24 00:00:00",180392,
"2022-05-25 00:00:00",150448,
"2022-05-26 00:00:00",117245,
"2022-05-27 00:00:00",161401,
"2022-05-28 00:00:00",139922,
"2022-05-29 00:00:00",131024,
"2022-05-30 00:00:00",130370,
"2022-05-31 00:00:00",135505,
"2022-06-01 00:00:00",127109,
"2022-06-02 00:00:00",114254,
"2022-06-03 00:00:00",113063,
"2022-06-04 00:00:00",118946,
"2022-06-05 00:00:00",118955,
"2022-06-06 00:00:00",104219,
"2022-06-07 00:00:00",114892,
"2022-06-08 00:00:00",107536,
"2022-06-09 00:00:00",89778,
"2022-06-10 00:00:00",89900,
"2022-06-11 00:00:00",93979,
"2022-06-12 00:00:00",94256,
"2022-06-13 00:00:00",82765,
"2022-06-14 00:00:00",98735,
"2022-06-15 00:00:00",92580,
"2022-06-16 00:00:00",78876,
"2022-06-17 00:00:00",77492,
"2022-06-18 00:00:00",82940,
"2022-06-19 00:00:00",78727,
"2022-06-20 00:00:00",71723,
"2022-06-21 00:00:00",93707,
"2022-06-22 00:00:00",84388,
"2022-06-23 00:00:00",68127,
"2022-06-24 00:00:00",67971,
"2022-06-25 00:00:00",71697,
"2022-06-26 00:00:00",74560,
"2022-06-27 00:00:00",64391,
"2022-06-28 00:00:00",84563,
"2022-06-29 00:00:00",77942,
"2022-06-30 00:00:00",64199,
"2022-07-01 00:00:00",64250,
"2022-07-02 00:00:00",65654,
"2022-07-03 00:00:00",65508,
"2022-07-04 00:00:00",66544,
"2022-07-05 00:00:00",87236,
"2022-07-06 00:00:00",78820,
"2022-07-07 00:00:00",66370,
"2022-07-08 00:00:00",63636,
"2022-07-09 00:00:00",68862,
"2022-07-10 00:00:00",70335,
"2022-07-11 00:00:00",62310,
"2022-07-12 00:00:00",73428,
"2022-07-13 00:00:00",72823,
"2022-07-14 00:00:00",63520,
"2022-07-15 00:00:00",63557,
"2022-07-16 00:00:00",68949,
"2022-07-17 00:00:00",70154,
"2022-07-18 00:00:00",62857,
"2022-07-19 00:00:00",103075,
"2022-07-20 00:00:00",101523,
"2022-07-21 00:00:00",78960,
"2022-07-22 00:00:00",74332,
"2022-07-23 00:00:00",76721,
"2022-07-24 00:00:00",78528,
"2022-07-25 00:00:00",68169,
"2022-07-26 00:00:00",71206,
"2022-07-27 00:00:00",69889,
"2022-07-28 00:00:00",63016,
"2022-07-29 00:00:00",65236,
"2022-07-30 00:00:00",69652,
"2022-07-31 00:00:00",72983,
"2022-08-01 00:00:00",63933,
"2022-08-02 00:00:00",68685,
"2022-08-03 00:00:00",69943,
"2022-08-04 00:00:00",63289,
"2022-08-05 00:00:00",61604,
"2022-08-06 00:00:00",67755,
"2022-08-07 00:00:00",72463,
"2022-08-08 00:00:00",64264,
"2022-08-09 00:00:00",65548,
"2022-08-10 00:00:00",59993,
"2022-08-11 00:00:00",53295,
"2022-08-12 00:00:00",54257,
"2022-08-13 00:00:00",59506,
"2022-08-14 00:00:00",64059,
"2022-08-15 00:00:00",58525,
"2022-08-16 00:00:00",65123,
"2022-08-17 00:00:00",63608,
"2022-08-18 00:00:00",60455,
"2022-08-19 00:00:00",60987,
"2022-08-20 00:00:00",68135,
"2022-08-21 00:00:00",74896,
"2022-08-22 00:00:00",64786,
"2022-08-23 00:00:00",193209,
"2022-08-24 00:00:00",167825,
"2022-08-25 00:00:00",140404,
"2022-08-26 00:00:00",185297,
"2022-08-27 00:00:00",186161,
"2022-08-28 00:00:00",168071,
"2022-08-29 00:00:00",149124,
"2022-08-30 00:00:00",143765,
"2022-08-31 00:00:00",151901,
"2022-09-01 00:00:00",133280,
"2022-09-02 00:00:00",128856,
"2022-09-03 00:00:00",136539,
"2022-09-04 00:00:00",139516,
"2022-09-05 00:00:00",144876,
"2022-09-06 00:00:00",139256,
"2022-09-07 00:00:00",149576,
"2022-09-08 00:00:00",133140,
"2022-09-09 00:00:00",122130,
"2022-09-10 00:00:00",136533,
"2022-09-11 00:00:00",134916,
"2022-09-12 00:00:00",119172,
"2022-09-13 00:00:00",123669,
"2022-09-14 00:00:00",131838,
"2022-09-15 00:00:00",112799,
"2022-09-16 00:00:00",110081,
"2022-09-17 00:00:00",124514,
"2022-09-18 00:00:00",120161,
"2022-09-19 00:00:00",106199,
"2022-09-20 00:00:00",116863,
"2022-09-21 00:00:00",120013,
"2022-09-22 00:00:00",104818,
"2022-09-23 00:00:00",96162,73613
"2022-09-24 00:00:00",107616,88442
"2022-09-25 00:00:00",104559,86466
"2022-09-26 00:00:00",90588,66444
"2022-09-27 00:00:00",105036,71834
"2022-09-28 00:00:00",107814,73870
"2022-09-29 00:00:00",90386,65888
"2022-09-30 00:00:00",87448,68395
"2022-10-01 00:00:00",98485,81598
"2022-10-02 00:00:00",99565,80798
"2022-10-03 00:00:00",86227,63817
"2022-10-04 00:00:00",93935,65242
"2022-10-05 00:00:00",93735,66311
"2022-10-06 00:00:00",78825,58469
"2022-10-07 00:00:00",78755,61491
"2022-10-08 00:00:00",84494,69013
"2022-10-09 00:00:00",84183,67902
"2022-10-10 00:00:00",72188,55913
"2022-10-11 00:00:00",83276,54642
"2022-10-12 00:00:00",81418,56182
"2022-10-13 00:00:00",66931,49822
"2022-10-14 00:00:00",67938,52899
"2022-10-15 00:00:00",74775,63396
"2022-10-16 00:00:00",74496,62198
"2022-10-17 00:00:00",63485,47745
"2022-10-18 00:00:00",103063,56624
"2022-10-19 00:00:00",96330,69400
"2022-10-20 00:00:00",81360,58781
"2022-10-21 00:00:00",74047,58886
"2022-10-22 00:00:00",80831,68787
"2022-10-23 00:00:00",80176,67566
"2022-10-24 00:00:00",67387,51832
"2022-10-25 00:00:00",71540,50140
"2022-10-26 00:00:00",71475,53383
"2022-10-27 00:00:00",63578,49361
"2022-10-28 00:00:00",61157,49586
"2022-10-29 00:00:00",65942,56699
"2022-10-30 00:00:00",66388,56018
"2022-10-31 00:00:00",56847,44469
"2022-11-01 00:00:00",60675,44639
"2022-11-02 00:00:00",59780,44472
"2022-11-03 00:00:00",52771,41895
"2022-11-04 00:00:00",55484,44308
"2022-11-05 00:00:00",60878,52432
"2022-11-06 00:00:00",60534,51628
"2022-11-07 00:00:00",51921,40695
"2022-11-08 00:00:00",51036,40944
"2022-11-09 00:00:00",51668,38541
"2022-11-10 00:00:00",45450,35984
"2022-11-11 00:00:00",49802,39755
"2022-11-12 00:00:00",52628,45877
"2022-11-13 00:00:00",50336,43957
"2022-11-14 00:00:00",42690,32837
"2022-11-15 00:00:00",44717,32797
"2022-11-16 00:00:00",45203,33951
"2022-11-17 00:00:00",38213,31071
"2022-11-18 00:00:00",40238,34126
"2022-11-19 00:00:00",45399,40559
"2022-11-20 00:00:00",44471,39647
"2022-11-21 00:00:00",37886,31176
"2022-11-22 00:00:00",46130,34424
"2022-11-23 00:00:00",45035,37235
"2022-11-24 00:00:00",39483,32860
"2022-11-25 00:00:00",40824,32658
"2022-11-26 00:00:00",42305,38508
"2022-11-27 00:00:00",42421,38503
"2022-11-28 00:00:00",37888,30981
"2022-11-29 00:00:00",40479,31738
"2022-11-30 00:00:00",42995,30771
"2022-12-01 00:00:00",37855,26458
"2022-12-02 00:00:00",36268,23376
"2022-12-03 00:00:00",46190,41398
"2022-12-04 00:00:00",45984,41112
"2022-12-05 00:00:00",40120,33801
"2022-12-06 00:00:00",122279,51861
"2022-12-07 00:00:00",105064,73976
"2022-12-08 00:00:00",80827,64037
"2022-12-09 00:00:00",108126,69085
"2022-12-10 00:00:00",106430,85570
"2022-12-11 00:00:00",92284,78635
"2022-12-12 00:00:00",79186,60909
"2022-12-13 00:00:00",103287,65123
"2022-12-14 00:00:00",107317,78955
"2022-12-15 00:00:00",88186,67608
"2022-12-16 00:00:00",81856,68647
"2022-12-17 00:00:00",86810,75569
"2022-12-18 00:00:00",85761,73051
"2022-12-19 00:00:00",76182,61575
"2022-12-20 00:00:00",109631,69728
"2022-12-21 00:00:00",106028,78454
"2022-12-22 00:00:00",86423,68548
"2022-12-23 00:00:00",82640,67830
"2022-12-24 00:00:00",78643,63466
"2022-12-25 00:00:00",61133,54487
"2022-12-26 00:00:00",72287,57133
"2022-12-27 00:00:00",97492,65816
"2022-12-28 00:00:00",91077,71327
"2022-12-29 00:00:00",74592,61287
"2022-12-30 00:00:00",73698,61017
"2022-12-31 00:00:00",78103,62864
"2023-01-01 00:00:00",79141,61465
"2023-01-02 00:00:00",81589,66248
"2023-01-03 00:00:00",95205,67978
"2023-01-04 00:00:00",92274,68528
"2023-01-05 00:00:00",80618,61651
"2023-01-06 00:00:00",77282,62625
"2023-01-07 00:00:00",86062,71532
"2023-01-08 00:00:00",84828,71770
"2023-01-09 00:00:00",75558,57471
"2023-01-10 00:00:00",80242,61089
"2023-01-11 00:00:00",83476,60137
"2023-01-12 00:00:00",76418,57574
"2023-01-13 00:00:00",71609,58260
"2023-01-14 00:00:00",81713,68001
"2023-01-15 00:00:00",80909,69039
"2023-01-16 00:00:00",71444,58029
"2023-01-17 00:00:00",94493,62872
"2023-01-18 00:00:00",96604,68532
"2023-01-19 00:00:00",86363,65448
"2023-01-20 00:00:00",81378,65456
"2023-01-21 00:00:00",89732,73383
"2023-01-22 00:00:00",90679,73748
"2023-01-23 00:00:00",76653,58841
"2023-01-24 00:00:00",76813,49563
"2023-01-25 00:00:00",83586,36268
"2023-01-26 00:00:00",90597,65870
"2023-01-27 00:00:00",80711,64251
"2023-01-28 00:00:00",87695,72085
"2023-01-29 00:00:00",86982,72251
"2023-01-30 00:00:00",75512,58325
"2023-01-31 00:00:00",88659,62204
"2023-02-01 00:00:00",93730,69783
"2023-02-02 00:00:00",87791,66898
"2023-02-03 00:00:00",86850,69623
"2023-02-04 00:00:00",98549,81929
"2023-02-05 00:00:00",98310,81626
"2023-02-06 00:00:00",86199,65559
"2023-02-07 00:00:00",84159,64854
"2023-02-08 00:00:00",81915,61799
"2023-02-09 00:00:00",76455,59108
"2023-02-10 00:00:00",75788,61688
"2023-02-11 00:00:00",86803,72918
"2023-02-12 00:00:00",88322,73267
"2023-02-13 00:00:00",68264,57887
"2023-02-14 00:00:00",84810,61597
"2023-02-15 00:00:00",81940,63130
"2023-02-16 00:00:00",78451,60664
"2023-02-17 00:00:00",83133,65915
"2023-02-18 00:00:00",93263,78037
"2023-02-19 00:00:00",94645,78483
"2023-02-20 00:00:00",84595,68281
"2023-02-21 00:00:00",93814,68546
"2023-02-22 00:00:00",101760,75925
"2023-02-23 00:00:00",97586,73767
"2023-02-24 00:00:00",101397,79743
"2023-02-25 00:00:00",119558,97334
"2023-02-26 00:00:00",128692,103170
"2023-02-27 00:00:00",118039,63844
"2023-02-28 00:00:00",316750,93268
"2023-03-01 00:00:00",313267,209439
"2023-03-02 00:00:00",242911,175339
"2023-03-03 00:00:00",221116,170956
"2023-03-04 00:00:00",226798,187046
"2023-03-05 00:00:00",222263,182928
"2023-03-06 00:00:00",197568,143474
"2023-03-07 00:00:00",190013,143981
"2023-03-08 00:00:00",200390,143644
"2023-03-09 00:00:00",168408,103576
"2023-03-10 00:00:00",249376,162734
"2023-03-11 00:00:00",254694,193114
"2023-03-12 00:00:00",212492,176171
"2023-03-13 00:00:00",182994,126162
"2023-03-14 00:00:00",182849,127573
"2023-03-15 00:00:00",189976,132679
"2023-03-16 00:00:00",167499,101561
"2023-03-17 00:00:00",168803,124673
"2023-03-18 00:00:00",174772,143595
"2023-03-19 00:00:00",181451,143946
"2023-03-20 00:00:00",162117,114233
"2023-03-21 00:00:00",174216,122034
"2023-03-22 00:00:00",179426,122099
"2023-03-23 00:00:00",155772,93461
"2023-03-24 00:00:00",148202,107759
"2023-03-25 00:00:00",150783,123784
"2023-03-26 00:00:00",149840,122462
"2023-03-27 00:00:00",130495,96571
"2023-03-28 00:00:00",140535,100638
"2023-03-29 00:00:00",141752,96020
"2023-03-30 00:00:00",121305,85330
"2023-03-31 00:00:00",128322,96556
"2023-04-01 00:00:00",140243,115779
"2023-04-02 00:00:00",142188,116615
"2023-04-03 00:00:00",124371,90872
"2023-04-04 00:00:00",128166,94000
"2023-04-05 00:00:00",136223,98585
"2023-04-06 00:00:00",121265,91633
"2023-04-07 00:00:00",123581,100455
"2023-04-08 00:00:00",128712,105537
"2023-04-09 00:00:00",121835,101538
"2023-04-10 00:00:00",112907,87709
"2023-04-11 00:00:00",119872,87072
"2023-04-12 00:00:00",129043,91319
"2023-04-13 00:00:00",113771,79611
"2023-04-14 00:00:00",110188,87277
"2023-04-15 00:00:00",122778,98519
"2023-04-16 00:00:00",125626,100726
"2023-04-17 00:00:00",111756,80567
"2023-04-18 00:00:00",116147,69611
"2023-04-19 00:00:00",121753,85648
"2023-04-20 00:00:00",103463,77135
"2023-04-21 00:00:00",105330,84984
"2023-04-22 00:00:00",111947,93342
"2023-04-23 00:00:00",109390,90816
"2023-04-24 00:00:00",95247,71160
"2023-04-25 00:00:00",97545,67943
"2023-04-26 00:00:00",100444,71489
"2023-04-27 00:00:00",88820,66611
"2023-04-28 00:00:00",85183,68505
"2023-04-29 00:00:00",95345,79487
"2023-04-30 00:00:00",96824,78741
"2023-05-01 00:00:00",85351,66845
"2023-05-02 00:00:00",112002,67748
"2023-05-03 00:00:00",111647,79984
"2023-05-04 00:00:00",90880,69415
"2023-05-05 00:00:00",89071,71573
"2023-05-06 00:00:00",94343,81056
"2023-05-07 00:00:00",94584,80487
"2023-05-08 00:00:00",84076,64637
"2023-05-09 00:00:00",80203,58691
"2023-05-10 00:00:00",84242,62750
"2023-05-11 00:00:00",78536,60237
"2023-05-12 00:00:00",75516,61728
"2023-05-13 00:00:00",80855,69776
"2023-05-14 00:00:00",79014,67329
"2023-05-15 00:00:00",69052,53375
"2023-05-16 00:00:00",75985,57302
"2023-05-17 00:00:00",76612,59040
"2023-05-18 00:00:00",71822,57354
"2023-05-19 00:00:00",74070,59247
"2023-05-20 00:00:00",80401,69072
"2023-05-21 00:00:00",82787,68973
"2023-05-22 00:00:00",73090,58996
"2023-05-23 00:00:00",186869,74222
"2023-05-24 00:00:00",167709,117906
"2023-05-25 00:00:00",132081,99906
"2023-05-26 00:00:00",193495,122005
"2023-05-27 00:00:00",164235,130446
"2023-05-28 00:00:00",144604,122188
"2023-05-29 00:00:00",145039,116288
"2023-05-30 00:00:00",137991,103688
"2023-05-31 00:00:00",137747,100241
"2023-06-01 00:00:00",120400,83624
"2023-06-02 00:00:00",103714,84567
"2023-06-03 00:00:00",110253,93139
"2023-06-04 00:00:00",105398,90310
"2023-06-05 00:00:00",92031,72245
"2023-06-06 00:00:00",100227,71279
"2023-06-07 00:00:00",97386,72721
"2023-06-08 00:00:00",83058,58134
"2023-06-09 00:00:00",79199,65844
"2023-06-10 00:00:00",84507,72623
"2023-06-11 00:00:00",82207,71347
"2023-06-12 00:00:00",74207,58756
"2023-06-13 00:00:00",86408,51996
"2023-06-14 00:00:00",82746,63268
"2023-06-15 00:00:00",69439,53884
"2023-06-16 00:00:00",68073,55324
"2023-06-17 00:00:00",72443,62809
"2023-06-18 00:00:00",69201,60560
"2023-06-19 00:00:00",62764,52053
"2023-06-20 00:00:00",76109,54302
"2023-06-21 00:00:00",76675,58462
"2023-06-22 00:00:00",68741,55930
"2023-06-23 00:00:00",65864,54546
"2023-06-24 00:00:00",69005,59121
"2023-06-25 00:00:00",63057,54561
"2023-06-26 00:00:00",58112,46680
"2023-06-27 00:00:00",73887,47573
"2023-06-28 00:00:00",69281,52876
"2023-06-29 00:00:00",58692,47285
"2023-06-30 00:00:00",56478,47413
"2023-07-01 00:00:00",60127,52649
"2023-07-02 00:00:00",58105,48925
"2023-07-03 00:00:00",55524,46682
"2023-07-04 00:00:00",88032,55018
"2023-07-05 00:00:00",65869,54704
"2023-07-06 00:00:00",63475,46770
"2023-07-07 00:00:00",60223,50145
"2023-07-08 00:00:00",66442,56420
"2023-07-09 00:00:00",64791,55773
"2023-07-10 00:00:00",58297,46549
"2023-07-11 00:00:00",59615,47522
"2023-07-12 00:00:00",59312,46456
"2023-07-13 00:00:00",53272,43118
"2023-07-14 00:00:00",52683,44384
"2023-07-15 00:00:00",57150,49951
"2023-07-16 00:00:00",58417,50067
"2023-07-17 00:00:00",51465,41553
"2023-07-18 00:00:00",79939,45912
"2023-07-19 00:00:00",74594,56926
"2023-07-20 00:00:00",62073,49009
"2023-07-21 00:00:00",55391,46789
"2023-07-22 00:00:00",58492,51271
"2023-07-23 00:00:00",58382,50680
"2023-07-24 00:00:00",51885,42321
"2023-07-25 00:00:00",53610,37648
"2023-07-26 00:00:00",51948,41417
"2023-07-27 00:00:00",46867,38989
"2023-07-28 00:00:00",47634,39900
"2023-07-29 00:00:00",51177,45023
"2023-07-30 00:00:00",51656,44919
"2023-07-31 00:00:00",46155,38167
"2023-08-01 00:00:00",50825,36360
"2023-08-02 00:00:00",51031,41027
"2023-08-03 00:00:00",46584,38172
"2023-08-04 00:00:00",45938,38347
"2023-08-05 00:00:00",48514,42772
"2023-08-06 00:00:00",49076,42613
"2023-08-07 00:00:00",43613,36736
"2023-08-08 00:00:00",43959,34428
"2023-08-09 00:00:00",43224,34937
"2023-08-10 00:00:00",40005,32989
"2023-08-11 00:00:00",40957,33725
"2023-08-12 00:00:00",44139,38980
"2023-08-13 00:00:00",45726,39515
"2023-08-14 00:00:00",40568,33988
"2023-08-15 00:00:00",42894,32050
"2023-08-16 00:00:00",43831,33755
"2023-08-17 00:00:00",40899,32834
"2023-08-18 00:00:00",44722,37406
"2023-08-19 00:00:00",48850,42747
"2023-08-20 00:00:00",53063,44030
"2023-08-21 00:00:00",47100,38788
"2023-08-22 00:00:00",126261,53538
"2023-08-23 00:00:00",114970,85359
"2023-08-24 00:00:00",97029,75769
"2023-08-25 00:00:00",92297,73603
"2023-08-26 00:00:00",97867,82989
"2023-08-27 00:00:00",97124,81408
"2023-08-28 00:00:00",83042,66440
"2023-08-29 00:00:00",107260,63883
"2023-08-30 00:00:00",99982,74140
"2023-08-31 00:00:00",85530,66115
"2023-09-01 00:00:00",145741,85663
"2023-09-02 00:00:00",141472,105967
"2023-09-03 00:00:00",110270,92840
"2023-09-04 00:00:00",99262,75568
"2023-09-05 00:00:00",92716,67732
"2023-09-06 00:00:00",91205,64306
"2023-09-07 00:00:00",78517,53434
"2023-09-08 00:00:00",73943,60874
"2023-09-09 00:00:00",83244,70274
"2023-09-10 00:00:00",80565,68786
"2023-09-11 00:00:00",69895,52583
"2023-09-12 00:00:00",80753,55609
"2023-09-13 00:00:00",82247,61031
"2023-09-14 00:00:00",72520,54947
"2023-09-15 00:00:00",89118,60597
"2023-09-16 00:00:00",106123,91579
"2023-09-17 00:00:00",98581,82684
"2023-09-18 00:00:00",77446,44437
"2023-09-19 00:00:00",59642,38284
"2023-09-20 00:00:00",63399,42852
"2023-09-21 00:00:00",55284,35236
"2023-09-22 00:00:00",61952,42071
"2023-09-23 00:00:00",64169,50491
"2023-09-24 00:00:00",65069,46029
"2023-09-25 00:00:00",50297,38905
"2023-09-26 00:00:00",65544,40521
"2023-09-27 00:00:00",62310,46617
"2023-09-28 00:00:00",52691,42242
"2023-09-29 00:00:00",56190,44895
"2023-09-30 00:00:00",61439,51939
"2023-10-01 00:00:00",61746,51936
"2023-10-02 00:00:00",52887,42476
"2023-10-03 00:00:00",66053,40919
"2023-10-04 00:00:00",60318,45996
"2023-10-05 00:00:00",51914,42314
"2023-10-06 00:00:00",55802,44922
"2023-10-07 00:00:00",60020,51172
"2023-10-08 00:00:00",56892,48432
"2023-10-09 00:00:00",48306,39973
"2023-10-10 00:00:00",55139,39506
"2023-10-11 00:00:00",52265,40601
"2023-10-12 00:00:00",46801,38580
"2023-10-13 00:00:00",49291,40484
"2023-10-14 00:00:00",54753,47469
"2023-10-15 00:00:00",52699,46104
"2023-10-16 00:00:00",44410,36106
"2023-10-17 00:00:00",69434,35481
"2023-10-18 00:00:00",65704,50645
"2023-10-19 00:00:00",55369,44180
"2023-10-20 00:00:00",54613,44084
"2023-10-21 00:00:00",59083,51283
"2023-10-22 00:00:00",57720,49756
"2023-10-23 00:00:00",47482,38192
"2023-10-24 00:00:00",51003,33910
"2023-10-25 00:00:00",49165,38759
"2023-10-26 00:00:00",43985,35956
"2023-10-27 00:00:00",46219,37671
"2023-10-28 00:00:00",50867,43875
"2023-10-29 00:00:00",51280,43563
"2023-10-30 00:00:00",43605,34284
"2023-10-31 00:00:00",40365,29499
"2023-11-01 00:00:00",38163,32754
"2023-11-02 00:00:00",37632,31966
"2023-11-03 00:00:00",39329,30671
"2023-11-04 00:00:00",46970,39958
"2023-11-05 00:00:00",44136,37263
"2023-11-06 00:00:00",37630,31424
"2023-11-07 00:00:00",40577,28649
"2023-11-08 00:00:00",42534,32809
"2023-11-09 00:00:00",34965,28790
"2023-11-10 00:00:00",37891,30510
"2023-11-11 00:00:00",40385,35435
"2023-11-12 00:00:00",39440,35145
